date,Open,High,Low,Close,Volume
2016-01-04,74.61725964149552,74.99696986557939,73.68734945051885,74.93497467041016,2819800
2016-01-05,75.12097357857593,76.52358112295465,75.01248492388301,76.41509246826172,2518400
2016-01-06,75.9966608211067,76.43836647635793,75.57045101683342,76.1438980102539,2132400
2016-01-07,75.08997635206647,75.42319319663389,73.90434611112772,74.24530792236328,3203600
2016-01-08,74.384817442605,74.77227873595857,72.76523207423836,73.02095794677734,1959800
2016-01-11,73.40842181558298,73.61764831997073,72.71873525000181,73.21469116210938,1545400
2016-01-12,73.70289028047434,73.75713462695933,72.67224178506906,73.21469116210938,1859900
2016-01-13,73.50140730394888,73.67189122161261,71.37037015753282,71.40911865234375,1989500
2016-01-14,71.86631254111055,72.10654254156901,71.06039241430486,71.45560455322266,2524500
2016-01-15,70.13822949525411,71.00613881697333,68.07693303179329,68.49539184570312,5386300
2016-01-19,69.55703449160045,72.47848926314776,69.43304407293677,70.44819641113281,4084300
2016-01-20,69.75078258652167,69.88251800526174,66.8060744385303,68.96810913085938,4293000
2016-01-21,68.86735080944408,70.64192368588787,68.35589922477816,69.75850677490234,2994700
2016-01-22,70.44821208027558,72.52499884511556,69.99875558093414,72.26152801513672,3258300
2016-01-25,72.28476852066444,72.3700104670672,70.46370186169425,70.6109390258789,2895300
2016-01-26,71.29287468849597,72.60249569152235,71.21538361583775,71.65708923339844,2795000
2016-01-27,71.33936117284141,72.4165029403615,70.84341126170364,71.68807983398438,2024200
2016-01-28,71.78106674720439,72.4165029403615,71.55633851994052,71.68807983398438,1950100
2016-01-29,72.56372738164299,73.23016106643962,71.96703978172373,73.10617065429688,2744400
2016-02-01,72.53274782613,72.76522695064874,71.9360600777435,72.1452865600586,2621900
2016-02-02,71.66482779802568,71.94379442921417,70.63417956344766,70.7891616821289,1908400
2016-02-03,71.10688120093732,71.10688120093732,68.50314145951234,70.12272644042969,4310400
2016-02-04,69.99101962824868,71.16889955782345,69.75079547765574,70.58770751953125,2385400
2016-02-05,70.28546483164634,70.47919544685175,68.62713123846318,68.84410858154297,2046000
2016-02-08,68.51089396824443,68.54963654191877,65.51969295502138,66.18612670898438,3025300
2016-02-09,65.52744623031158,66.55809459817917,65.02375132336226,66.31011962890625,2638100
2016-02-10,66.52707613451118,67.51897570068338,66.14736587512697,66.51932525634766,1595200
2016-02-11,65.59719640428138,65.59719640428138,64.37281733089019,64.83002471923828,2891000
2016-02-12,65.93817763834261,66.50387387876704,64.89978393326244,66.38763427734375,2188000
2016-02-16,67.48799242989469,67.77471586094741,66.62783396111459,66.9920425415039,1880200
2016-02-17,67.36399103819441,67.68170608451375,66.72855503336822,66.7905502319336,2491800
2016-02-18,66.71308893896905,68.20094493893042,66.47286480635138,67.80573272705078,2799500
2016-02-19,67.73597534407111,68.13118154351469,67.0385439447748,67.66622924804688,2750900
2016-02-22,68.20866179204513,69.60352436946458,68.20866179204513,69.15406799316406,2633600
2016-02-23,68.86732957097013,69.2470397468493,67.86767934647531,68.2086410522461,1967600
2016-02-24,67.85997715040828,69.30133377206033,67.42602235238512,68.99136352539062,3775900
2016-02-25,69.17732429320013,69.851508950974,68.93710022635398,69.29356384277344,4584300
2016-02-26,68.8131226515465,71.13789022879888,67.64298798224968,69.75077819824219,4730300
2016-02-29,69.86703129119122,72.26153952167171,69.75079170737772,71.44786834716797,3879600
2016-03-01,71.87405081708643,73.45489318333458,71.02163738066922,73.38514709472656,3240600
2016-03-02,73.14492351408413,73.38514756175353,72.64122278093565,73.32315826416016,1645700
2016-03-03,73.46265168445058,73.86560876289936,72.94344914219825,73.85011291503906,1879700
2016-03-04,73.71064822691655,74.64830397013677,73.69514646232628,74.34608459472656,1987800
2016-03-07,73.97408428470725,74.54752514862922,73.78035370385095,74.08257293701172,1987900
2016-03-08,73.63312131234554,74.05158010340574,73.12942649943258,73.30765533447266,1719400
2016-03-09,73.57113201574249,73.75711172992864,73.04418456539133,73.30765533447266,1872800
2016-03-10,73.85785080930891,74.24531200278919,72.60248032623356,73.39289855957031,1748500
2016-03-11,74.04385234522131,76.37636497427232,73.94310862947373,76.29887390136719,2680700
2016-03-14,75.7021740862345,76.18262220908204,74.92725165615637,75.9888916015625,2026200
2016-03-15,75.22171748197238,76.43059453970417,75.18296899691636,76.26011657714844,2124200
2016-03-16,76.0276355333651,77.47674251918781,75.77966060708304,77.34500122070312,1817000
2016-03-17,77.27528150371877,79.73953557267433,77.08155085651218,78.84837341308594,3535100
2016-03-18,79.1970582346505,79.1970582346505,77.60847103608243,77.88744354248047,3566500
2016-03-21,77.50000211010493,78.00370292553505,77.30627148203101,77.75572204589844,1718100
2016-03-22,77.55425073513929,77.7789789855863,77.07379662257773,77.4380111694336,1435800
2016-03-23,77.49225223430622,78.2361771462928,77.15903531321112,77.16678619384766,1343900
2016-03-24,77.02731459774219,77.97272120130509,76.61660652850044,77.76348876953125,1576800
2016-03-28,77.84872947506054,78.17419557233525,77.40702379670466,77.6782455444336,1077100
2016-03-29,77.72472432089913,79.09633445993633,77.33726309479732,78.98009490966797,1824400
2016-03-30,79.31330809194125,79.74726866517204,79.10408164099283,79.28231048583984,1568400
2016-03-31,79.04209581854488,79.76277398749566,78.94910298919365,79.32881927490234,1588300
2016-04-01,78.98783517785873,81.22736029087957,78.94134172887327,80.97938537597656,3108100
2016-04-04,81.13439178466797,81.27387808559605,80.68494118140202,81.13439178466797,1877200
2016-04-05,80.59193420410156,80.89415348439181,80.39045271317836,80.59193420410156,1661100
2016-04-06,80.59192843237953,82.01778278987109,80.39819783518631,81.90929412841797,2331500
2016-04-07,81.54508655958011,81.79306149050328,80.92514627617784,81.36685180664062,2133100
2016-04-08,81.77954834940874,82.59719049455276,81.62380981749759,82.31685638427734,1380300
2016-04-11,82.73740174752787,82.95543818509495,82.28575144625471,82.5505142211914,1423500
2016-04-12,82.47263561588879,82.92427992519741,81.96647626228695,82.67509460449219,1495700
2016-04-13,83.11895986986644,83.12674858240712,82.39476407080406,82.7218246459961,2271300
2016-04-14,82.6595118597163,82.80746172491662,81.82629800015124,81.91973876953125,1628000
2016-04-15,81.98204649679491,82.54271494510269,81.66278059437035,82.37139892578125,1325100
2016-04-18,81.93530875441706,82.3558100015953,81.76399277137645,82.18449401855469,2031500
2016-04-19,81.77956993735982,82.1844997328918,80.9463560954928,82.15335083007812,2433100
2016-04-20,82.16114856776899,82.45705426544025,81.48367322449299,81.62384033203125,1707300
2016-04-21,81.37465812955988,81.37465812955988,79.72380168231737,79.87175750732422,2442200
2016-04-22,80.1754228689402,81.87299909151271,80.08976488982987,81.13323211669922,1709900
2016-04-25,81.05537887250735,81.41358830461614,80.44799008587727,81.1254653930664,1296800
2016-04-26,81.33572981427473,81.80295753805001,81.28122070530725,81.58491516113281,1257900
2016-04-27,81.39799307500857,81.98202154070438,80.8295420287164,81.3668441772461,1613500
2016-04-28,80.83734728240708,82.02876473325395,80.61152216659906,81.08653259277344,2402300
2016-04-29,80.94634430886536,81.9586627092455,79.65369770607238,81.67053985595703,2678500
2016-05-02,81.76400694548941,82.36360704902927,81.37465453146328,82.16114807128906,2100800
2016-05-03,81.31235276672669,81.75621425949826,80.32340029723424,81.10989379882812,1976800
2016-05-04,80.71275661582811,82.33246408402798,80.40906220817142,82.16114807128906,1927500
2016-05-05,82.23902000225695,83.10338286438794,82.23902000225695,82.78411102294922,2148400
