date,Open,High,Low,Close,Volume
2016-01-04,49.345083423480546,49.62523770964476,48.68290365654902,49.31961441040039,20400100
2016-01-05,49.14770408719996,49.7525773534159,48.97578946528681,49.739845275878906,11993500
2016-01-06,48.79750629338097,49.434216975557355,48.765668816185354,49.32597732543945,18826900
2016-01-07,48.42822397334507,49.65707606442848,48.326352766983376,48.536468505859375,21263800
2016-01-08,48.61286849073581,48.80388367336041,47.434954485131826,47.555931091308594,19033600
2016-01-11,47.75967802458858,47.82971660055552,46.19973366444597,46.919219970703125,21353000
2016-01-12,47.19301312367884,48.02073436969757,46.575402780420475,47.88065719604492,21864100
2016-01-13,48.294515515965905,49.06493503785036,47.7151111862953,48.16717529296875,26052700
2016-01-14,48.52371475513614,50.885910523138,48.26266593239385,50.37654495239258,33806700
2016-01-15,48.60013057938008,49.77167597623455,48.58103003495356,49.396018981933594,28342100
2016-01-19,49.61887737663758,49.81625618822086,47.874290985232165,48.644710540771484,22684500
2016-01-20,47.79786508067639,48.21172794683457,45.55664588108017,46.594482421875,33300800
2016-01-21,46.58177757550353,47.74695497571113,46.23158459381428,47.18028259277344,22265600
2016-01-22,48.65744116356709,48.88028898573317,47.5750346800643,48.75294876098633,22530300
2016-01-25,48.23084254273126,48.606499578686254,47.05292854788469,47.10386657714844,17086600
2016-01-26,47.606860494803215,48.8802819909166,47.27577304320943,48.83571243286133,18724700
2016-01-27,48.39001800796501,49.325983607195994,47.575029008223574,47.93795394897461,18106100
2016-01-28,49.24958679439132,49.44697047524102,48.14807966552089,49.02037048339844,16157700
2016-01-29,48.85482670002891,49.56793975830078,48.54920334811355,49.56793975830078,25161900
2016-02-01,48.81024980249872,48.89302045355343,48.03346188836891,48.57466506958008,16754200
2016-02-02,47.23757573113129,48.148072367987865,46.830081208398624,47.49225616455078,21404200
2016-02-03,48.090759468857925,50.00089161155987,47.282138999176354,49.969058990478516,25873700
2016-02-04,50.03272870921773,50.93685675069035,49.38328106532479,50.828617095947266,23658700
2016-02-05,50.55483328968847,51.000528860741326,50.026362214213364,50.987796783447266,26719900
2016-02-08,50.49116320155723,52.07020310319017,50.24284640365755,51.675445556640625,26601200
2016-02-09,51.38630974238269,51.829624141513655,50.55749774149524,51.450557708740234,18418100
2016-02-10,51.251400432180006,52.33078330782455,50.93658185647749,50.9815559387207,16610900
2016-02-11,50.33263545762677,51.49554502569072,49.844346866223425,51.142173767089844,19331600
2016-02-12,51.4505652224852,52.086628515383914,51.2770902959997,52.06092834472656,16767200
2016-02-16,52.49141006245854,52.58778450430695,51.57907580348336,52.18301773071289,15912200
2016-02-17,52.45929929331653,53.18531108768117,52.14448062695773,52.68416976928711,17006700
2016-02-18,53.262405210405326,53.365201029098465,52.59421523257139,52.97328186035156,14873700
2016-02-19,52.80623516815461,53.03753187488553,51.983849056137046,53.00540542602539,13615900
2016-02-22,53.00540097519942,53.609342870040685,52.81265210183934,52.93472671508789,14595200
2016-02-23,52.677722633993966,52.92187182704092,51.96455876280058,52.18943405151367,11041600
2016-02-24,51.34135519890235,52.53638155263108,51.18715413884075,52.37575912475586,13777500
2016-02-25,52.40145137845099,52.729122454279405,51.41201678412304,52.690574645996094,13706400
2016-02-26,53.255966863893995,53.37804146635628,52.48498124219135,52.523529052734375,14343300
2016-02-29,52.6070526370721,52.94115001189478,51.431300261381175,51.495548248291016,18903600
2016-03-01,51.7589794116258,52.53639152184533,51.60478322411169,52.22157287597656,15730600
